,,clusters,pID,area,n,Price Q1,Price Q2,Price Q3,QCoD,segmentation
7,14,7,1564,624.1714697476457,1.0,5119.95378766741,5119.95378766741,5119.95378766741,0.0,ET8cls5sw
7,15,7,1565,654.7247705484663,1.0,4412.45628446691,4412.45628446691,4412.45628446691,0.0,ET8cls5sw
7,16,7,1566,1643.9273635641744,1.0,4180.0364074707,4180.0364074707,4180.0364074707,0.0,ET8cls5sw
7,17,7,1567,383731.1915694509,537.0,4179.43377130682,4433.92590332031,4691.44091796875,0.05771777469485849,ET8cls5sw
7,18,7,1568,778.4159040893114,2.0,4563.539595992475,4651.15259693287,4738.765597873265,0.018836836486115213,ET8cls5sw
7,19,7,1569,3674.095186171696,4.0,3844.03068760463,3914.763707016455,4056.4168923117927,0.026882806645925406,ET8cls5sw
7,20,7,1570,1292.5061617453825,2.0,4106.528472900392,4255.076599121095,4403.624725341798,0.034910799549739226,ET8cls5sw
7,21,7,1571,362.4081876709862,1.0,3937.54063585069,3937.54063585069,3937.54063585069,0.0,ET8cls5sw
7,22,7,1572,311.0770162815002,1.0,4122.328125,4122.328125,4122.328125,0.0,ET8cls5sw
7,23,7,1573,165376.79499950903,139.0,5541.57421003069,5694.43246694712,6038.28076171875,0.04289402180768589,ET8cls5sw
7,24,7,1574,118.64838433706068,1.0,4568.6845703125,4568.6845703125,4568.6845703125,0.0,ET8cls5sw
7,25,7,1575,852628.8566643771,1016.0,5119.912170410157,5342.639347956735,5605.468430582682,0.045271704402506475,ET8cls5sw
7,26,7,1576,979.8855023730567,1.0,5686.22983398438,5686.22983398438,5686.22983398438,0.0,ET8cls5sw
7,27,7,1577,901.297469754576,1.0,5886.38914331897,5886.38914331897,5886.38914331897,0.0,ET8cls5sw
7,28,7,1578,11076.663926798628,,,,,,ET8cls5sw
7,29,7,1579,474.5043304518571,1.0,5745.80536358173,5745.80536358173,5745.80536358173,0.0,ET8cls5sw
7,30,7,1580,47980.76019443667,47.0,5428.281875610355,5616.7072435462,5790.51932271322,0.032288427319399716,ET8cls5sw
7,31,7,1581,658.9439942900561,1.0,5327.95361328125,5327.95361328125,5327.95361328125,0.0,ET8cls5sw
7,32,7,1582,276.77984004839,1.0,5625.04181463068,5625.04181463068,5625.04181463068,0.0,ET8cls5sw
7,33,7,1583,171914.66778701026,280.0,4894.6343931995725,5069.701597489135,5310.545374644885,0.04075489025247825,ET8cls5sw
7,34,7,1584,143.36917655869453,1.0,5307.69287109375,5307.69287109375,5307.69287109375,0.0,ET8cls5sw
7,35,7,1585,25293.078333920497,2.0,3077.8032684326176,3248.8296813964853,3419.8560943603525,0.052642468130355474,ET8cls5sw
7,36,7,1586,253862.18262894114,240.0,5347.161138361153,5638.890292080965,5817.913818359373,0.04216296637711898,ET8cls5sw
7,37,7,1587,682114.7332527081,695.0,5131.315743582591,5438.63893479567,5637.09995462437,0.04696923161370871,ET8cls5sw
7,38,7,1588,248097.32644730102,325.0,4535.95000424592,4884.48798828125,5180.98753004808,0.06638280049919305,ET8cls5sw
7,39,7,1589,378782.9343475685,420.0,4394.920704432898,4747.60548909505,5130.873838725847,0.07725897624167191,ET8cls5sw
7,40,7,1590,1705157.827469783,2280.0,3873.0399995349753,4248.925170898439,4599.556684905412,0.0857489990883973,ET8cls5sw
7,41,7,1591,11962.597416100733,18.0,4388.20857747396,4764.488818359375,5142.257434663319,0.07911983068079355,ET8cls5sw
7,42,7,1592,555433.1835783604,339.0,4261.30278608952,4564.85382952009,4856.17724392531,0.06524549062651716,ET8cls5sw
7,43,7,1593,726.4570004046557,1.0,4622.99017518939,4622.99017518939,4622.99017518939,0.0,ET8cls5sw
7,44,7,1594,9530.663142900932,7.0,4609.735493935035,4651.376953125,4760.35246973862,0.01607423285539079,ET8cls5sw
7,45,7,1595,1095.9362064969666,2.0,3440.5012969970676,3637.1904602050754,3833.8796234130828,0.054077223989231975,ET8cls5sw
7,46,7,1596,4763.418550864794,14.0,4161.437064276804,4366.643981933595,4701.672045898438,0.06095321347239425,ET8cls5sw
7,47,7,1597,1077.7998606891665,2.0,4224.917805989585,4373.9806857638905,4523.043565538195,0.03407945541677037,ET8cls5sw
7,48,7,1598,195.80041815278582,1.0,5200.31675502232,5200.31675502232,5200.31675502232,0.0,ET8cls5sw
7,49,7,1599,2846.243199265081,8.0,4141.8441162109375,4239.100109469505,4461.391974748883,0.0371427513042124,ET8cls5sw
7,50,7,1600,199.10235582734165,1.0,4938.29728190104,4938.29728190104,4938.29728190104,0.0,ET8cls5sw
7,51,7,1601,5854.154048929816,13.0,4163.35432942708,4330.81103515625,4588.30224609375,0.04855628337328583,ET8cls5sw
7,52,7,1602,974.1084357426114,1.0,4852.00263516865,4852.00263516865,4852.00263516865,0.0,ET8cls5sw
7,53,7,1603,4932.889428104288,15.0,3955.1075439453152,4077.33361816406,4564.2691385582,0.07150307086009441,ET8cls5sw
7,54,7,1604,83.49414977298208,,,,,,ET8cls5sw
7,55,7,1605,1631.6204830103238,6.0,4818.192156781208,4885.4653670873395,4990.6838582356795,0.01758526677168676,ET8cls5sw
7,56,7,1606,578.3889033835682,3.0,4041.8460693359402,4347.7421875,4416.04195731027,0.044242237163159615,ET8cls5sw
7,57,7,1607,674.5236889621457,3.0,3997.965576171875,4038.49658203125,4548.06640625,0.06436915181333443,ET8cls5sw
7,58,7,1608,5379.910338984846,14.0,4024.748840332035,4596.06386126894,4758.696525856302,0.08356034049572181,ET8cls5sw
7,59,7,1609,1193.8014675753336,3.0,4612.78077697754,4785.79248046875,4811.406400240385,0.021076154317372146,ET8cls5sw
7,60,7,1610,2757.5465932891125,5.0,4517.08023834229,4742.38050426136,4796.69100952148,0.030021219518712398,ET8cls5sw
7,61,7,1611,204.37374606825503,2.0,3922.253662109375,3941.04345703125,3959.833251953125,0.004767720814738027,ET8cls5sw
7,62,7,1612,16481.49873039649,16.0,4089.0542561848947,4661.845747514205,4792.215869140626,0.07917354196339776,ET8cls5sw
7,63,7,1613,182.84206821990225,1.0,3263.56201171875,3263.56201171875,3263.56201171875,0.0,ET8cls5sw
7,64,7,1614,221.10456926372174,1.0,3951.52221679688,3951.52221679688,3951.52221679688,0.0,ET8cls5sw
7,65,7,1615,147.60887617183053,,,,,,ET8cls5sw
7,66,7,1616,5046.273855800819,8.0,3884.922854287285,4053.322225873895,4169.402426326979,0.03532009971392641,ET8cls5sw
7,67,7,1617,215.70526927806137,1.0,3990.03173828125,3990.03173828125,3990.03173828125,0.0,ET8cls5sw
7,68,7,1618,412.60385394774414,1.0,3778.42309570313,3778.42309570313,3778.42309570313,0.0,ET8cls5sw
7,69,7,1619,197.23180417435753,1.0,3583.69592285156,3583.69592285156,3583.69592285156,0.0,ET8cls5sw
7,70,7,1620,890.8348596109527,1.0,3685.38184632646,3685.38184632646,3685.38184632646,0.0,ET8cls5sw
7,71,7,1621,177.45386747074556,1.0,5611.32275390625,5611.32275390625,5611.32275390625,0.0,ET8cls5sw
7,72,7,1622,7273.849155674326,15.0,4533.64087182349,4591.73445638021,4805.109700520835,0.029069073704706277,ET8cls5sw
7,73,7,1623,120.20825047832206,1.0,4129.3583984375,4129.3583984375,4129.3583984375,0.0,ET8cls5sw
7,74,7,1624,529.9553734521855,2.0,4185.447494506832,4294.7451477050745,4404.042800903318,0.025449159249099233,ET8cls5sw
7,75,7,1625,162.22230597371504,1.0,4817.23583984375,4817.23583984375,4817.23583984375,0.0,ET8cls5sw
7,76,7,1626,404.76713655868105,1.0,4095.5708984375,4095.5708984375,4095.5708984375,0.0,ET8cls5sw
7,77,7,1627,504.5672806639498,2.0,3480.1608276367197,3982.89050292969,4485.62017822266,0.1262223189221943,ET8cls5sw
7,78,7,1628,446.8949473349526,1.0,4824.92199707031,4824.92199707031,4824.92199707031,0.0,ET8cls5sw
7,79,7,1629,124.52949563672729,1.0,3778.95739746094,3778.95739746094,3778.95739746094,0.0,ET8cls5sw
7,80,7,1630,502.60118785551026,1.0,3921.24031982422,3921.24031982422,3921.24031982422,0.0,ET8cls5sw
7,81,7,1631,23742.58175996043,42.0,5109.371241714015,5423.281595865885,5710.717173258463,0.055576803856087306,ET8cls5sw
7,82,7,1632,412.5537763176944,1.0,4930.39680989583,4930.39680989583,4930.39680989583,0.0,ET8cls5sw
7,83,7,1633,1278.7625417527588,2.0,5285.946941844918,5337.912793490976,5389.878645137032,0.00973523803337966,ET8cls5sw
7,84,7,1634,16375.30040842399,20.0,4566.040230305987,4757.364624023439,4951.798344726562,0.04053001229002834,ET8cls5sw
7,85,7,1635,9446.22112971834,19.0,4510.60215541295,4624.61778041295,4818.728759765625,0.033027728049753374,ET8cls5sw
7,86,7,1636,715.448778196668,1.0,5041.42583264803,5041.42583264803,5041.42583264803,0.0,ET8cls5sw
7,87,7,1637,295.3963555931079,1.0,4895.33977399554,4895.33977399554,4895.33977399554,0.0,ET8cls5sw
7,88,7,1638,717.6562267824459,1.0,4593.33984375,4593.33984375,4593.33984375,0.0,ET8cls5sw
7,89,7,1639,248.29623536470754,,,,,,ET8cls5sw
7,90,7,1640,2493.6705368575676,6.0,4435.697703043623,4548.92146809896,4652.8223876953125,0.023889993363489008,ET8cls5sw
7,91,7,1641,564.1928355092772,2.0,3595.578252618965,3671.16715864702,3746.756064675075,0.020589884023671807,ET8cls5sw
7,92,7,1642,34.637349868155226,,,,,,ET8cls5sw
7,93,7,1643,648.0367461007594,,,,,,ET8cls5sw
7,94,7,1644,121.29926502835696,,,,,,ET8cls5sw
7,95,7,1645,345.69578975469875,2.0,4126.13104248047,4349.179565429689,4572.22808837891,0.05128519519455238,ET8cls5sw
7,96,7,1646,282.1662308813319,1.0,3896.46733398437,3896.46733398437,3896.46733398437,0.0,ET8cls5sw
7,97,7,1647,326.1131022705845,1.0,4937.90352957589,4937.90352957589,4937.90352957589,0.0,ET8cls5sw
7,98,7,1648,163.91742323545898,,,,,,ET8cls5sw
7,99,7,1649,1758.1857563563328,2.0,4870.1342947823705,4953.18648856027,5036.238682338169,0.01676742718444264,ET8cls5sw
7,100,7,1650,4042.205978113371,7.0,4605.96727934338,4776.06404622396,4845.38291422526,0.025331368532381205,ET8cls5sw
7,101,7,1651,1332.6589363298885,2.0,4749.75324648903,4752.67683337984,4755.60042027065,0.0006151453156411724,ET8cls5sw
7,102,7,1652,324.1375451309428,2.0,3658.51931254069,3712.39214070638,3766.26496887207,0.014511621112159567,ET8cls5sw
7,103,7,1653,27571.030710956533,13.0,3593.13536783854,3768.24550201933,3926.91315774357,0.04438505799125721,ET8cls5sw
7,104,7,1654,356.1024906611841,1.0,3330.38164813702,3330.38164813702,3330.38164813702,0.0,ET8cls5sw
7,105,7,1655,5707.29338484634,12.0,3305.14338030134,3403.40518527561,3553.7282104492224,0.036242817329181075,ET8cls5sw
7,106,7,1656,148.95184286818758,,,,,,ET8cls5sw
7,107,7,1657,964.4400895715848,3.0,3215.635738372805,3538.48558807373,3655.272945404055,0.06398530780496219,ET8cls5sw
7,108,7,1658,204.77116805030434,1.0,3594.85810546875,3594.85810546875,3594.85810546875,0.0,ET8cls5sw
7,109,7,1659,31591.333611323418,44.0,3501.7532779469175,3659.913491525955,3813.362802505495,0.0425980286753434,ET8cls5sw
7,110,7,1660,803.2080908035989,1.0,4212.29703776042,4212.29703776042,4212.29703776042,0.0,ET8cls5sw
7,111,7,1661,336.341796406555,1.0,3698.92008972168,3698.92008972168,3698.92008972168,0.0,ET8cls5sw
7,112,7,1662,4345.928071011558,7.0,3287.39624720982,3623.46061197917,3764.794072644465,0.06769497188562956,ET8cls5sw
7,113,7,1663,711.119164288091,1.0,3806.68725585938,3806.68725585938,3806.68725585938,0.0,ET8cls5sw
7,114,7,1664,5113.782300441491,1.0,3279.38755967882,3279.38755967882,3279.38755967882,0.0,ET8cls5sw
7,115,7,1665,1658.751484885603,1.0,3533.43384898793,3533.43384898793,3533.43384898793,0.0,ET8cls5sw
0,0,0,0,4093.725489098051,12.0,3418.08305867513,3891.723971896705,4009.15121904025,0.0795811924417891,block_from_ET8cls5sw
0,1,0,1,126245.8558987771,307.0,3712.8956527709997,3987.55538236178,4256.566849965895,0.06821930550626046,block_from_ET8cls5sw
0,2,0,2,2422662.570943242,4427.0,3877.337414550785,4412.67927246094,4897.863240559895,0.11629658011463875,block_from_ET8cls5sw
0,3,0,3,35630.96943466024,86.0,3691.24622017997,4074.03656838157,4367.69048321436,0.08393716043823495,block_from_ET8cls5sw
0,4,0,4,155027.39953353163,259.0,4415.396438598635,4715.18733723959,5003.755126953125,0.06246408546033681,block_from_ET8cls5sw
0,5,0,5,11737.327089893583,22.0,3533.1121419270876,3722.0648376863746,4006.82340184262,0.06282696412530514,block_from_ET8cls5sw
0,6,0,6,18371.838910238792,69.0,3548.5900390625,3762.49479792668,4063.15966796875,0.06760201644976885,block_from_ET8cls5sw
0,7,0,7,93749.5282923159,93.0,5376.97102864583,5626.34606933594,5888.4501953125,0.04540257807483485,block_from_ET8cls5sw
0,8,0,8,26874.823404267052,23.0,5310.7139866969,5672.74847005209,6049.290584415585,0.06501551941245003,block_from_ET8cls5sw
0,9,0,9,9119.941440242608,8.0,5446.34029541016,5670.960601806641,5720.621430225865,0.02456184068277379,block_from_ET8cls5sw
0,10,0,10,7711.582223425224,12.0,5273.92223859515,5329.7673594156895,5495.391088867193,0.020564807015808984,block_from_ET8cls5sw
0,11,0,11,24771.889012223557,50.0,4910.662804013207,5163.789521590525,5406.282907615418,0.048039421496962796,block_from_ET8cls5sw
0,12,0,12,8518.286432330882,34.0,4488.5202331543005,4720.1818359375,5029.251970563618,0.05681284714905151,block_from_ET8cls5sw
0,13,0,13,13679.14519434434,48.0,4518.38485921224,4738.256974909855,5148.8549588853,0.06521717796767484,block_from_ET8cls5sw
0,14,0,14,4831.2027250144565,18.0,4306.4183349609375,4752.028215680804,5040.181848144535,0.07850592716161309,block_from_ET8cls5sw
0,15,0,15,31752.816732177922,82.0,4520.4411380165475,4849.48681640625,5111.999539301948,0.06141313724135804,block_from_ET8cls5sw
0,16,0,16,130526.26950543768,269.0,4241.65506998698,4567.74222005208,4898.41538783482,0.07185506073268871,block_from_ET8cls5sw
0,17,0,17,11587.522033333407,13.0,4931.8037109375,5086.34228515625,5989.05859375,0.09681056800420425,block_from_ET8cls5sw
0,18,0,18,9478.074098276848,17.0,4499.88348388672,4637.65991210938,4808.9238688151,0.033198708837677615,block_from_ET8cls5sw
0,19,0,19,151169.18757152616,333.0,4329.44677734375,4556.534375,4893.8237868089,0.06119055117592116,block_from_ET8cls5sw
0,20,0,20,14750.749119441718,24.0,4584.574578296177,4711.27673611111,4900.3402969751605,0.03329136031597233,block_from_ET8cls5sw
0,21,0,21,2114.651697250323,5.0,5043.19192504883,5595.96674547697,6224.40478515625,0.10483272435883277,block_from_ET8cls5sw
0,22,0,22,18761.11657328383,42.0,4882.312298583985,5253.361490885415,5604.966331199363,0.06890767930615257,block_from_ET8cls5sw
0,23,0,23,6478.891993670062,13.0,3893.15255301339,4171.21901633523,4265.96792457217,0.045693083290406715,block_from_ET8cls5sw
0,24,0,24,629716.07018869,1157.0,3023.10354614258,3282.771484375,3547.89575195313,0.07986490060387558,block_from_ET8cls5sw
0,25,0,25,17695.703714496758,22.0,4360.2555847168005,4594.24223723235,4784.057525634765,0.046345956859046196,block_from_ET8cls5sw
0,26,0,26,72730.75749956394,214.0,4152.330637338998,4510.7380719866105,4934.1078830295155,0.08603780721545141,block_from_ET8cls5sw
0,27,0,27,34116.098184417664,49.0,4825.23468017578,5078.07041015625,5303.78402171416,0.04724538038902908,block_from_ET8cls5sw
0,28,0,28,8498.867683124778,20.0,4668.58021375868,4874.64238669656,4994.881868250232,0.03376653747098045,block_from_ET8cls5sw
0,29,0,29,16822.359974186627,17.0,4426.61853027344,4762.42525809152,4931.20028147978,0.05392087209175237,block_from_ET8cls5sw
0,30,0,30,4335.707998840656,13.0,3557.25341796875,3972.34096679688,4166.1406471946,0.07883674251094583,block_from_ET8cls5sw
0,31,0,31,18832.03186253336,39.0,3552.36032339243,3696.23095703125,3899.21697998047,0.04654808538737672,block_from_ET8cls5sw
0,32,0,32,5587.296799220034,11.0,3801.320141601565,4064.70568847656,4372.24070812407,0.06984967470348855,block_from_ET8cls5sw
0,33,0,33,50319.56807583774,80.0,4515.018316359749,4778.454739738911,4959.270324911162,0.04689027592174129,block_from_ET8cls5sw
0,34,0,34,23420.617815327536,58.0,3553.9022308349627,3792.0576965332048,4068.2915649414076,0.06748573283343696,block_from_ET8cls5sw
0,35,0,35,301150.8637081283,799.0,2371.9526475694447,2522.60437011719,2754.796427408855,0.07467573977980008,block_from_ET8cls5sw
0,36,0,36,13055.166600113234,14.0,3513.90625,3878.140377589635,4165.236171177455,0.08481805460219415,block_from_ET8cls5sw
0,37,0,37,32785.05740514125,57.0,3435.06665039062,3584.67915852865,3818.84578664679,0.05290650246846797,block_from_ET8cls5sw
0,38,0,38,10292.873781270953,29.0,3003.86561414931,3346.59878305289,3673.92586914063,0.10034159597046924,block_from_ET8cls5sw
0,39,0,39,25565.86792471386,25.0,2924.55891219429,3170.435546875,3428.45441545759,0.07931598397095505,block_from_ET8cls5sw
0,40,0,40,301.64860951655766,1.0,3851.26025390625,3851.26025390625,3851.26025390625,0.0,block_from_ET8cls5sw
0,41,0,41,23157.271883409474,48.0,2746.04576918658,3033.8323669433603,3255.90702311198,0.08494922762132208,block_from_ET8cls5sw
0,42,0,42,7225.450445744568,12.0,2756.9702765146876,2856.18289106889,2900.6225342088924,0.025391056320264293,block_from_ET8cls5sw
0,43,0,43,8140.298041974008,25.0,2809.38305664063,2950.17736816406,3019.32104492188,0.036017952639759425,block_from_ET8cls5sw
0,44,0,44,201932.0436308643,293.0,4186.77909342448,4485.84856305804,4773.719921875,0.0655031407791414,block_from_ET8cls5sw
0,45,0,45,18011.650502438497,20.0,4473.86726379395,4654.235601657775,4749.7589068788475,0.029911407724015914,block_from_ET8cls5sw
0,46,0,46,8934.364680305887,18.0,3681.95731445313,3828.295549180775,4024.2352981567374,0.04441596530347916,block_from_ET8cls5sw
0,47,0,47,13350.477097244722,8.0,4589.118123372395,4713.15845235189,4770.946761490462,0.019426001887243537,block_from_ET8cls5sw
0,48,0,48,5048.428376342894,13.0,3384.6611328125,3547.61112467448,3994.93673270089,0.08269767689379831,block_from_ET8cls5sw
0,49,0,49,42213.06662620952,102.0,3352.27686656605,3628.94022144991,3886.828035583495,0.07384216367119059,block_from_ET8cls5sw
0,50,0,50,11828.102270390558,27.0,3438.0801544189453,3643.40454101563,4009.4161376953152,0.07671517525712981,block_from_ET8cls5sw
0,51,0,51,39588.93938808404,68.0,3352.3457438151077,3604.4679882812497,3914.132435709635,0.07731210058230306,block_from_ET8cls5sw
0,52,0,52,49246.77298411196,53.0,3594.61250813802,3797.71826171875,4040.40870117187,0.05838833721774875,block_from_ET8cls5sw
0,53,0,53,2666.215220286798,2.0,3053.6622924804674,3140.9617919921848,3228.2612915039026,0.027793875027160735,block_from_ET8cls5sw
0,54,0,54,31059.38259068919,62.0,4393.64270019531,4688.796402994791,4901.160833185368,0.05460235185901396,block_from_ET8cls5sw
0,55,0,55,4852.071774179613,21.0,3982.89901733398,4243.33269391741,4633.42016601563,0.07549872919502948,block_from_ET8cls5sw
0,56,0,56,7373.021077318962,13.0,4185.5927734375,4444.50183105469,4687.33046875,0.056547056885032136,block_from_ET8cls5sw
0,57,0,57,31406.785193650067,54.0,2535.7094726562527,2977.3958173039,3367.8797798156725,0.14096006201836908,block_from_ET8cls5sw
0,58,0,58,6509.109114705659,20.0,3003.56666259766,3179.037129720055,3414.8689070268124,0.0640813855600044,block_from_ET8cls5sw
0,59,0,59,144284.57646651648,217.0,2624.88654641544,2961.60334660457,3232.3177218967,0.10370667432029003,block_from_ET8cls5sw
0,60,0,60,13605.849297817706,28.0,2677.1224365234375,2806.1253662109402,3002.58642578125,0.05730293526449297,block_from_ET8cls5sw
0,61,0,61,4694.606418043416,12.0,2703.3228352864576,2774.702278999665,3009.4361359609225,0.05358414423138617,block_from_ET8cls5sw
0,62,0,62,7203.211024232615,20.0,2344.8123386927978,2472.400780771295,2662.27056884766,0.06340183216794419,block_from_ET8cls5sw
0,63,0,63,69455.48981811905,209.0,2059.77288263494,2172.004296875,2302.93052455357,0.05573554267245737,block_from_ET8cls5sw
0,64,0,64,88671.65312770834,102.0,2480.35163463246,2600.072713216145,2805.363964738515,0.06148880392746307,block_from_ET8cls5sw
0,65,0,65,31083.807376695324,13.0,3210.64639420943,3450.6136203342,3542.4338546317,0.04913127760908906,block_from_ET8cls5sw
0,66,0,66,6261.808771756519,32.0,2224.152862548825,2452.22250007181,2680.712481907435,0.09308300784946894,block_from_ET8cls5sw
0,67,0,67,3667.068796384958,3.0,2529.1220845540347,2599.23741861979,2830.93670080176,0.05630807950694723,block_from_ET8cls5sw
0,68,0,68,7659.990442429279,29.0,2277.23452758789,2401.83029513889,2565.81827799479,0.05958715752061261,block_from_ET8cls5sw
0,69,0,69,34079.17305219391,106.0,2363.0101562500004,2501.5223156157,2701.6810028076197,0.0668690026541787,block_from_ET8cls5sw
0,70,0,70,4431.32655460511,13.0,2075.31567382813,2572.28405761719,2909.85656738281,0.167404625793223,block_from_ET8cls5sw
0,71,0,71,13435.550658117976,2.0,3001.7538489590174,3033.976088682545,3066.1983284060725,0.010620465943592693,block_from_ET8cls5sw
0,72,0,72,3512.079813745361,,,,,,block_from_ET8cls5sw
1,0,1,73,21117636.955519583,3339.0,2386.3848876953098,3755.63110351563,4419.300231933596,0.29870840459176795,block_from_ET8cls5sw
1,1,1,74,144591.34751238095,40.0,5440.2662353515625,5938.78076171875,6237.830841064452,0.06829576775171496,block_from_ET8cls5sw
1,2,1,75,589840.309718101,226.0,5447.6041259765625,5925.1669921875,6365.2734375,0.07768380791152167,block_from_ET8cls5sw
1,3,1,76,1587526.2743592954,1180.0,2843.9187622070326,3382.8611450195303,3761.5733642578125,0.13892297265395334,block_from_ET8cls5sw
1,4,1,77,329611.18283580965,294.0,3060.7720743815075,3494.63012695313,3910.273254394535,0.12186137658671349,block_from_ET8cls5sw
1,5,1,78,52411.774975219945,100.0,3515.4708862304674,3797.656778971355,4062.24701690674,0.07215577798823906,block_from_ET8cls5sw
1,6,1,79,12713.75558085558,17.0,3291.24780273438,3447.00903320313,4041.76049804688,0.10234717656497679,block_from_ET8cls5sw
1,7,1,80,6157.092610868501,15.0,3568.3182373046902,3759.40405273438,3913.8114013671902,0.04617577892219293,block_from_ET8cls5sw
1,8,1,81,10979.98531726306,12.0,2450.10125732422,2624.6697998046848,2794.21215820313,0.06561600606479147,block_from_ET8cls5sw
1,9,1,82,660683.8361122721,199.0,1651.39831542969,1862.02221679687,1894.189697265625,0.06847704272650894,block_from_ET8cls5sw
2,0,2,83,1377921.2714549517,2736.0,3246.34413655599,3569.794189453125,3898.3982530676826,0.09126348872405425,block_from_ET8cls5sw
2,1,2,84,423638.83511803,936.0,3266.1821975708026,3614.29537885617,3893.3073663150576,0.08759355861172298,block_from_ET8cls5sw
2,2,2,85,37269.80663376114,73.0,3620.73183741714,3929.75123355263,4114.97525024414,0.06389117468205784,block_from_ET8cls5sw
2,3,2,86,12949.441414564695,14.0,3551.5317108340428,3763.275342109875,3915.6892255734174,0.0487674755897304,block_from_ET8cls5sw
2,4,2,87,4385.710545754533,15.0,3779.08892822266,3862.32585797991,4291.49497633714,0.06349057938979798,block_from_ET8cls5sw
2,5,2,88,9188.074247415703,13.0,3473.68425436581,3662.72143554688,3706.66745334201,0.032447324095016404,block_from_ET8cls5sw
2,6,2,89,169854.50255956917,466.0,3802.90924835205,4073.07685435902,4321.7064538253,0.06385498397594551,block_from_ET8cls5sw
2,7,2,90,994195.6847276106,2593.0,4373.2294921875,4651.36773681641,4944.77863420759,0.06133812444325568,block_from_ET8cls5sw
2,8,2,91,17812.693675572933,27.0,4023.637162642045,4399.89868164063,4821.910656738284,0.09024579487855415,block_from_ET8cls5sw
2,9,2,92,3431.4959285371037,11.0,5243.619588216145,5515.62548828125,5799.614168556785,0.05034708062750583,block_from_ET8cls5sw
2,10,2,93,50021.21598035702,120.0,4232.28143310547,4520.09228515625,4801.347509765625,0.06299418320798249,block_from_ET8cls5sw
2,11,2,94,165975.40290189604,468.0,5183.383754185267,5469.928222656255,5807.4110933744,0.056777271147744855,block_from_ET8cls5sw
2,12,2,95,37444.534072718605,140.0,3678.61561203003,3998.42592560299,4380.04467773438,0.08704040628133429,block_from_ET8cls5sw
2,13,2,96,7454.720429231132,13.0,3603.55493164063,3834.11837452856,3995.74444580078,0.05160864109714746,block_from_ET8cls5sw
2,14,2,97,8380.50382480106,21.0,4247.4023548473,4368.09741210937,4713.642578125,0.052029671401619966,block_from_ET8cls5sw
2,15,2,98,33001.28797085848,100.0,4223.219251844617,4564.9093556589905,4820.764051032793,0.0660709754957268,block_from_ET8cls5sw
2,16,2,99,58067.62714449866,198.0,3363.4530639648424,3794.811635249805,4285.77849469866,0.12057752777652471,block_from_ET8cls5sw
2,17,2,100,4210.825084959996,9.0,4139.35572916667,4566.70377604167,4702.16298828125,0.06365504356213508,block_from_ET8cls5sw
2,18,2,101,17455.08029653338,54.0,3712.2557373046902,3798.5599365234402,4540.53606305804,0.10036365217852032,block_from_ET8cls5sw
2,19,2,102,8675.439121837808,25.0,3391.10424804687,3676.38222830636,4052.77677408854,0.08888811146686726,block_from_ET8cls5sw
2,20,2,103,12674.17340056671,39.0,2959.971822102865,3145.48803710938,3362.19761305589,0.06362148232158613,block_from_ET8cls5sw
2,21,2,104,11338.191808522353,24.0,3391.77810668945,3723.7834391874403,3922.287355550135,0.07253274551609522,block_from_ET8cls5sw
2,22,2,105,63589.68910150472,266.0,3064.1670968191975,3361.899943033855,3646.93621826172,0.0868365593676598,block_from_ET8cls5sw
2,23,2,106,18338.403996952027,29.0,3574.62413441051,3880.83039936266,4118.23655598958,0.07066453474939989,block_from_ET8cls5sw
2,24,2,107,361728.7059319381,1074.0,3409.310465494795,3700.873291015625,4006.4082692464176,0.08051786011709618,block_from_ET8cls5sw
2,25,2,108,117459.11957828102,137.0,3373.00569661458,3695.70965576172,4002.40299479167,0.0853372775003584,block_from_ET8cls5sw
2,26,2,109,31132.301455214398,54.0,3654.8226562499976,3864.00508256392,4044.8550643150274,0.05065567965569448,block_from_ET8cls5sw
2,27,2,110,16602.352879370632,20.0,3351.5361574731696,3585.220962379095,3886.61705675585,0.0739250584293794,block_from_ET8cls5sw
2,28,2,111,9781.581522224296,17.0,3698.95346966912,4097.96068274457,4180.23792860243,0.06108297598137911,block_from_ET8cls5sw
2,29,2,112,8718.037897614922,5.0,3861.83046875,4144.01494140625,4326.97924804688,0.05680297813524313,block_from_ET8cls5sw
2,30,2,113,9339.662920086672,12.0,4186.72283935547,4338.003980848525,4552.917877197265,0.04190046819066918,block_from_ET8cls5sw
2,31,2,114,189776.52448132492,321.0,4009.54207356771,4339.92468261719,4689.47412109375,0.07816194754796649,block_from_ET8cls5sw
2,32,2,115,538993.0485925998,1871.0,3100.89931838577,3442.62109375,3691.98193359375,0.08701500781214627,block_from_ET8cls5sw
2,33,2,116,40123.34564091964,105.0,2794.31591796875,3086.80167643229,3386.33220563616,0.09578547036295473,block_from_ET8cls5sw
2,34,2,117,97768.86943479972,191.0,2963.4442138671902,3300.05004882813,3637.28840169363,0.10208627239920212,block_from_ET8cls5sw
2,35,2,118,36007.33621519774,121.0,3025.39656575521,3393.77124023438,3659.77270507813,0.0948930556015438,block_from_ET8cls5sw
2,36,2,119,108198.98155701422,227.0,2966.47192382813,3286.63232421875,3527.78553602431,0.08643230048488625,block_from_ET8cls5sw
2,37,2,120,43416.13391029763,123.0,3043.5978393554697,3282.45068359375,3621.33247258113,0.08668277178997096,block_from_ET8cls5sw
